ClientVendorNumber,VendorName,InvoiceAddressLine1,InvoiceAddressLine2,InvoiceAddressLine3,InvoiceCity,InvoiceState,InvoiceZipCode,Contact,InvoiceContactTelNo,TaxIDChar,VendorTypePricing,Facility,Country
1920,"Buckridge, Mante and Schamberger",426 Littel Squares Suite 759,,,Wardland,RI,85011,Ron Lebsack,3317070030,844783748,4,Candybury,USA
1921,Cruickshank Inc,5314 Breanna Mall Apt. 486,,,Leuschkeberg,FL,91160,Vander Langosh,8713056349,108133856, ,North Florance,USA
1922,Eichmann-Reilly,6700 Legros Spurs,,,New Isaiah,MS,39705,Ogden Wilkinson,7473534251,938298360,2,Lake Stafford,USA
1923,Rath-Hahn,60500 Moe Ridge Suite 511,,,Lake Chelseyfort,HI,86113,Dr. Bobbi Gottlieb,0409424158,210123341,5,New Taft,USA
1924,Hintz-Hyatt,154 Merl Bridge,,,Ziemannstad,VA,86654,Krista Dooley MD,1544156168,344152693, ,West Renabury,USA
1925,"Torp, Kassulke and Feil",499 Brekke Street Suite 518,,,Dorthaborough,TX,48946,Dr. Tashina Volkman,8284648601,963592445, ,Johathanstad,USA
1926,"Murray, Morissette and Dicki",02365 Treutel Forest Apt. 182,,,Dibbertside,MA,66581,Winnie Huels,9931697645,408360285,1,Port Candyceton,USA
1927,Harber-Waters,1363 DuBuque Land,,,New Yoel,NM,73112,Mr. Bedford Schmidt,7208395600,987722212,4,East Susanport,USA
1928,Brown-Lockman,1234 Tori Manors Suite 296,,,Chasshire,NM,39593,Keely Douglas,5569698681,223180197, ,Leishaport,USA
1929,Kozey Inc,182 Elodie Rapid,,,Nathenland,CO,69738,Ara Bayer,2252664694,399792497,2,Raumouth,USA
1930,McKenzie LLC,6596 Stroman Lights Apt. 540,,,Terrymouth,OR,30957,Nolen Waters I,8961395787,258808257,5,Bartolettimouth,USA
1931,"Bins, Turcotte and Mann",5015 Terry Manors Apt. 750,,,Bashirianburgh,SC,25265,Isadora Feest,6456964986,499414591,1,Lakinbury,USA
1932,Deckow Ltd,5982 Manly Inlet,,,Lake Sharonport,ME,86438,Candis Lynch DDS,6315190870,926524629,5,South Nellie,USA
1933,Flatley-Kovacek,8419 Deasia Locks,,,West Mableville,NC,83736,Dr. Cristofer Reichel,8451162084,394982493, ,South Jewellland,USA
1934,Jewess LLC,066 Emily Park,,,Larkinstad,LA,27788,Mariam Dickens DVM,0938104658,826735081,5,Harberberg,USA
1935,Kreiger and Sons,565 Kerluke Cliff,,,Sheriehaven,GA,93822,Len Koch,3374876249,990500759,4,Port Roseanna,USA
1936,"White, Brown and Upton",305 Alcee Bridge Apt. 449,,,East Therman,KS,14216,Kobe Tremblay IV,7805677221,241661217, ,Sipesfurt,USA
1937,"Kessler, Upton and Hoeger",6379 Konopelski Cliffs Apt. 957,,,West Jermainville,FL,74793,Greggory Marks,4848700670,607871741, ,Reynaldostad,USA
1938,Ernser LLC,88287 Lyle Track Apt. 136,,,Grahamshire,MO,87457,Mr. Duane Hilll MD,2399503368,934695785, ,Jaylahfurt,USA
1939,Mosciski and Sons,27924 Weber Radial,,,Abramport,NH,53873,Albertus Rice,5979054942,429293987,5,South Elliottbury,USA
1940,"Maggio, Klocko and Ebert",344 Heathcote Throughway,,,Port Karyme,WA,84304,Mrs. Maureen Hudson MD,0178484449,404906401, ,West Holli,USA
1941,Wuckert Group,23176 Santos Motorway Suite 881,,,Lebsackfurt,WV,72338,Edla O'Hara,0717462622,682269460,1,West Danikaton,USA
1942,Williamson-Wiegand,117 VonRueden Causeway Suite 173,,,West Axel,NH,49945,Ishaan Effertz,7176030139,861533875,1,Borerbury,USA
1943,Waelchi-Gislason,393 Brandie Plains,,,East Mylaside,OK,84370,Kadijah Ortiz,8898991584,527941869,3,West Maddux,USA
1944,"Marquardt, Dooley and McLaughlin",095 Harvey Islands,,,New Marylou,KS,75828,Margaretta Lind,2808604787,461231615, ,New Dianna,USA
1945,Raynor-Welch,37651 Dickinson Village,,,Volkmantown,MN,40304,Mr. Jarrad Bradtke MD,6413426681,900710219,2,Lake Sanders,USA
1946,Hegmann and Sons,017 Jaskolski Courts,,,West Zoey,WV,95113,Bertrand Mohr,7866186369,307987174,1,Halvorsonhaven,USA
1947,"Abernathy, Osinski and Abshire",24337 Maliah Forks,,,West Leonceport,TN,89334,Eligah Heidenreich IV,8764028432,485550194,5,Ernserberg,USA
1948,"Romaguera, Connelly and Cummings",1591 Botsford Gateway Apt. 889,,,Port Monna,LA,91206,Dr. Leala Torphy,5536262744,027981484,4,Isadoremouth,USA
1949,Johns-Heidenreich,149 Skiles Extension Suite 502,,,South Lakenport,MI,68154,Kale Homenick Jr.,1335146812,082244740,3,Wizamouth,USA
1950,Schmeler-Towne,72169 Louis Wells Apt. 708,,,North Unique,TN,18051,Frances Spinka,1258119578,226739923, ,South Charlize,USA
1951,Morissette-Schneider,38118 Eston Forest,,,South Michaelhaven,AR,40713,Trinity Beier Jr.,9649757467,577554078,1,Langoshfurt,USA
1952,"Towne, Stamm and Watsica",135 Catalina Grove,,,Port Maira,AL,80200,Miss Lexi Stanton DDS,9764224244,902803792,1,North Cal,USA
1953,Christiansen-McClure,08761 Eldon Harbor Apt. 453,,,South Jonahton,TN,76049,Anabella Huel,3612636965,927636800,3,East Abdielton,USA
1954,"Keeling, Nolan and Cummings",70967 Orene Village Suite 262,,,East Paxton,MT,50886,Ms. Osie Ankunding,5779830884,601838410,5,Lionelburgh,USA
1955,Von-Hyatt,06460 Kathaleen Trail Suite 324,,,Hansenburgh,MI,29648,Dr. Marcel Ebert V,6937275810,072532335,5,North Norene,USA
1956,Rath-Quigley,2061 Janiyah Burgs Apt. 821,,,North Noretachester,KS,37120,Gibson Kovacek,6197087976,797870767,3,South Finischester,USA
1957,Daniel-Stehr,1370 Marquise Viaduct Apt. 789,,,East Earnestine,CT,38328,Medora Towne,1668094730,337683318, ,Lake Kiana,USA
1958,"Doyle, Nader and Wiegand",599 Schinner Ferry Apt. 120,,,North Conard,CO,42387,Gabriella Hessel,4261540972,198431855, ,South Hermine,USA
1959,Pollich-Prosacco,7761 Beatty Shoal,,,Kuhicstad,MT,60694,Dr. Estefany Renner DDS,6825503384,620166086,3,Armintaton,USA
1960,Grady Group,07985 Murphy Locks Suite 111,,,Lake Sergioland,AZ,64675,Gennie Monahan,5388205261,469596220, ,North Tripp,USA
1961,Oberbrunner LLC,958 Chimere Flats Apt. 904,,,Kacimouth,RI,83949,Belton Harber DVM,9424999589,855086955,5,North Aletheahaven,USA
1962,Hoppe-Schroeder,18874 Conrad Radial Apt. 242,,,Celenaland,IL,93321,Glenn Beer,2267859695,764244773, ,Mignonborough,USA
1963,"Herzog, Heaney and Skiles",70655 Gerhold Curve Suite 297,,,North Charlotta,ID,68638,Ivor Carroll,7051037056,487826299, ,Lake Ken,USA
1964,"Mosciski, Jones and Hickle",77016 Lonzo Dam Suite 865,,,Krismouth,NV,52924,Jaylen Witting,0907396192,283862936, ,East Jacquelin,USA
1965,Reinger-Dibbert,7106 Russell Overpass,,,New Neha,NE,27011,Mr. Mykel Rohan,2294204263,084959749, ,Windlerfurt,USA
1966,Conroy-Rosenbaum,01088 Demetria Brook Suite 958,,,South Opalside,MO,04268,Val Breitenberg,3667761403,683655894, ,South Hoy,USA
1967,"Barrows, Bashirian and Kuphal",19725 Stark Prairie,,,East Evonneshire,OH,54879,Angie Stoltenberg MD,4509464814,226323562, ,Abbyview,USA
1968,"Crooks, Klocko and Schuster",8766 Volkman Streets,,,Shaquanaburgh,SD,94714,Jerrica Gerhold,7702461572,577441329,5,Bergnaummouth,USA
1969,"Hudson, Walker and Hartmann",7686 Bernier Flats Apt. 393,,,North Ethiebury,AK,58927,Lissette Hauck,3047795581,572354367,5,North Brittnie,USA
1970,"Bins, Kohler and Koch",3326 Retta Extensions,,,Rathmouth,MA,10582,Dr. Alger Brekke,0279778931,544334913,2,Kuhicland,USA
1971,Nikolaus and Sons,861 Stoltenberg Roads Apt. 054,,,Louettashire,FL,66646,Risa Powlowski,1737193967,556933282,5,Zanderside,USA
1972,Marquardt-Howell,146 Armida Courts Suite 950,,,Bartonfurt,NY,86740,Sharlene Parisian,0815262157,044770156,1,East Cary,USA
1973,Jewess PLC,25813 Jeanne Plains Apt. 758,,,Millsbury,WA,91997,Nella Miller,1377574968,690674133,3,Balistreribury,USA
1974,Waelchi Inc,1578 Kohler Plaza,,,New Rasheed,CT,79141,Desmond Connelly,6097352147,754031264,2,Angeleshaven,USA
1975,"Harris, Bartell and Harris",262 Cleva Keys Suite 151,,,Port Tamiberg,NE,49388,Virgie Feeney DVM,5338484875,203808680, ,South Hoy,USA
1976,Skiles PLC,281 Armstrong Well Suite 331,,,Schambergerville,CO,61108,Kayden Morissette,5037607248,119575421,3,Lake Jennings,USA
1977,Casper-Krajcik,1277 Cher Parkways Suite 906,,,Thielmouth,CO,11080,Lulah Jewess,3259412649,392277070,2,Lake Shanae,USA
1978,Ledner-Corwin,8678 Kihn Springs Suite 698,,,West Colten,CO,02964,Krystle Dietrich,7970088986,306702630,1,Maribethfurt,USA
1979,"Herman, Feeney and Walker",5663 Pfeffer Meadow Apt. 029,,,Robertstown,OH,71332,Dr. Jake Ward Jr.,8081044800,355517767,4,Nakishastad,USA
1980,Bechtelar Inc,11697 Pollich Forge,,,Mosciskiport,HI,99110,Pratt Kuhic,4881759932,257469393,2,Naderfurt,USA
1981,"Kulas, Carter and Willms",69191 Champlin Heights Suite 244,,,Collierhaven,SD,98167,Lilie Rice,2792514923,055881314,5,Port Tessie,USA
1982,Rempel-Sipes,17352 Brendan Centers,,,Dooleybury,MT,96163,Virginia Ledner,5535668698,680159917,3,North Tiffanyburgh,USA
1983,"Mosciski, Kovacek and Nolan",38216 Amalie Station Apt. 676,,,Quigleychester,CA,60280,Lyric Koss,2679709827,207966397,4,Pablochester,USA
1984,O'Kon PLC,7270 Alfie Burg,,,East Elvera,UT,01855,Nim Trantow,0806325956,919154639, ,North Amina,USA
1985,"Terry, Collier and Schulist",3077 Boehm Branch Apt. 845,,,Cronintown,TN,91158,Sharleen Gutkowski,5880024267,688940802,3,North Reinaland,USA
1986,DuBuque-Block,914 Elwood Extension,,,New Darbyshire,CT,88898,Dr. Erykah Wisoky,0085179707,235626506, ,New Sharen,USA
1987,Hettinger Ltd,76636 Rowe Summit Apt. 201,,,South Ulamouth,HI,41793,Dr. Dione Balistreri PhD,3141503846,029424835,4,South Colemanport,USA
1988,"Monahan, Kutch and Williamson",58591 Wanita Courts Suite 665,,,Nienowstad,IN,16010,Hamilton Rice,1080098152,476893898, ,Eustaceville,USA
1989,Crist Inc,79246 Nicklaus Overpass Suite 930,,,Kuhlmanstad,WA,08874,Berry White,5230405843,362849374,1,Port Marybeth,USA
1990,Schmidt-Boehm,4408 Doloris Squares Suite 018,,,West Lafayettetown,MI,00191,Maria Senger,6768163525,394741976,3,McLaughlinmouth,USA
1991,"Wuckert, Welch and Fisher",7027 Caron Greens Apt. 798,,,Suzannafurt,CO,38423,Briley Carroll,3256825419,204836133,5,Venessaview,USA
1992,"Schumm, Sauer and Dooley",776 Wunsch Courts Apt. 044,,,Margotown,MT,04268,Edith Veum,7651766890,272204861, ,Campbellshire,USA
1993,Bashirian-Ullrich,21027 Shep Alley,,,Krajcikton,NC,70208,Ms. Theresia Hettinger,2233287230,328232768, ,Kuhlmanstad,USA
1994,Conn Inc,89433 Freeda Valleys Apt. 310,,,Edwinafurt,DE,05052,Codi Bogisich,4185749615,317631831,3,Ernserville,USA
1995,Tillman PLC,158 Amit Manor,,,Rathfurt,WI,03461,Mrs. Dannie Crooks DVM,1559530510,941824889, ,West Kimora,USA
1996,"Dickinson, Reynolds and Mills",8525 Cameron Cliff,,,Cicelyfurt,IN,36331,Vergil D'Amore,5391540351,827068921,2,West Marnita,USA
1997,Windler-Waelchi,292 Rempel Pass Apt. 945,,,Kohlerside,CT,75583,Shirlee Runolfsdottir,2463837610,528339670,5,New Joaquin,USA
1998,Donnelly Group,6161 Otho Union,,,Christinebury,WV,28386,Laquan King,0733661293,226238874,4,Grimesburgh,USA
1999,Kling Inc,2564 Borer Coves,,,Anastaciaside,WY,62687,Soledad Langosh PhD,8658405846,380936529,1,Stammmouth,USA
